z,pdf,index,obs,chain,sample,y
4.677358626933964,7.170341035641903e-06,15940,288,0,52,4.6000000000000005
4.711147702427182,6.135245606339527e-06,15941,289,0,52,4.633333333333334
4.745028392476713,5.241266992277014e-06,15942,290,0,52,4.666666666666667
4.778999947255485,4.468900292783607e-06,15943,291,0,52,4.7
4.813006337785049,3.7963785645476262e-06,15944,292,0,52,4.733333333333333
4.847012728314613,3.2213367480576676e-06,15945,293,0,52,4.766666666666667
4.881019118844178,2.7302380071937546e-06,15946,294,0,52,4.800000000000001
4.915025509373742,2.311333724614715e-06,15947,295,0,52,4.833333333333334
4.949031899903305,1.954441028541107e-06,15948,296,0,52,4.866666666666667
4.983038290432869,1.6507459964863925e-06,15949,297,0,52,4.9
5.017044680962433,1.3926298546938014e-06,15950,298,0,52,4.933333333333334
5.051051071491997,1.1735157332915664e-06,15951,299,0,52,4.966666666666667
5.085057462021561,9.877337619583168e-07,15952,300,0,52,5.0
-5.167827437195504,6.461926476147998e-07,15953,0,3,53,-5.0
-5.133821046665941,7.698984447136677e-07,15954,1,3,53,-4.966666666666667
-5.099814656136376,9.162260578663157e-07,15955,2,3,53,-4.933333333333333
-5.065808265606813,1.0891046262185865e-06,15956,3,3,53,-4.9
-5.031801875077249,1.2931066147989185e-06,15957,4,3,53,-4.866666666666667
-4.997795484547684,1.5335460816395698e-06,15958,5,3,53,-4.833333333333333
-4.963789094018121,1.8165907349050949e-06,15959,6,3,53,-4.8
-4.929782703488557,2.149389514280407e-06,15960,7,3,53,-4.766666666666667
-4.895776312958993,2.5402176174325692e-06,15961,8,3,53,-4.733333333333333
-4.861744681804174,3.009415075552922e-06,15962,9,3,53,-4.7
-4.82748239327799,3.581505089118227e-06,15963,10,3,53,-4.666666666666667
-4.792944300013424,4.262706514771288e-06,15964,11,3,53,-4.633333333333334
-4.758130402010472,5.073757472530675e-06,15965,12,3,53,-4.6
-4.723040699269141,6.0392958917843105e-06,15966,13,3,53,-4.566666666666666
-4.68767519178942,7.188579133491828e-06,15967,14,3,53,-4.533333333333333
-4.65203387957132,8.556332579791925e-06,15968,15,3,53,-4.5
-4.616116762614837,1.0183749325411249e-05,15969,16,3,53,-4.466666666666667
-4.579923840919964,1.2119666666262842e-05,15970,17,3,53,-4.433333333333334
-4.543455114486708,1.44219491586523e-05,15971,18,3,53,-4.3999999999999995
-4.506710583315069,1.7159112679750834e-05,15972,19,3,53,-4.366666666666666
-4.4696902474050475,2.041222922308359e-05,15973,20,3,53,-4.333333333333333
-4.432394106756643,2.4277158182402762e-05,15974,21,3,53,-4.300000000000001
-4.394822161369856,2.886715668739529e-05,15975,22,3,53,-4.266666666666667
-4.356974411244677,3.431592923139796e-05,15976,23,3,53,-4.233333333333333
-4.318850856381118,4.078118545158012e-05,15977,24,3,53,-4.2
-4.280451496779177,4.84487845616675e-05,15978,25,3,53,-4.166666666666666
-4.241776332438853,5.753755566811892e-05,15979,26,3,53,-4.133333333333333
-4.202825363360143,6.830489508783439e-05,15980,27,3,53,-4.1000000000000005
-4.163598589543046,8.105325488282887e-05,15981,28,3,53,-4.066666666666666
-4.12409601098757,9.61376511729282e-05,15982,29,3,53,-4.033333333333333
-4.084317627693709,0.0001139743363974458,15983,30,3,53,-4.0
-4.044263439661464,0.00013505079655787628,15984,31,3,53,-3.9666666666666663
-4.003933446890835,0.00015993725253544728,15985,32,3,53,-3.933333333333333
-3.964509195757119,0.00017641485298962867,15986,33,3,53,-3.9
-3.9276114654110237,0.00019081910805035607,15987,34,3,53,-3.866666666666667
-3.8931311604052308,0.0002039907222036153,15988,35,3,53,-3.833333333333333
-3.860926910094066,0.00021572225511311047,15989,36,3,53,-3.8
-3.830871679040213,0.00022586802437227322,15990,37,3,53,-3.7666666666666666
-3.802851903545344,0.0002343525369438336,15991,38,3,53,-3.7333333333333334
-3.776737112675082,0.0002411832098438412,15992,39,3,53,-3.7
-3.7523869547038053,0.00024644272636096496,15993,40,3,53,-3.666666666666667
-3.729674394194202,0.00025027593543198854,15994,41,3,53,-3.633333333333333
-3.708481337513715,0.00025288815975228984,15995,42,3,53,-3.6
-3.6886795531025127,0.00025454317123692425,15996,43,3,53,-3.566666666666667
-3.670130979794657,0.00025553882271633845,15997,44,3,53,-3.533333333333333
-3.6527085821528384,0.0002562080111835503,15998,45,3,53,-3.5
-3.6362910082498914,0.0002569121566211141,15999,46,3,53,-3.466666666666667
-3.620749722621281,0.0002580454664579966,16000,47,3,53,-3.433333333333333
-3.605950226300381,0.0002599901577103431,16001,48,3,53,-3.4
-3.5917654838498776,0.00026315368186789035,16002,49,3,53,-3.3666666666666667
-3.5780721567094127,0.0002679591382753948,16003,50,3,53,-3.3333333333333335
-3.5647488882715384,0.0002741148137335663,16004,51,3,53,-3.3
-3.5517442676398865,0.0002803361978227271,16005,52,3,53,-3.2666666666666666
-3.5390388943922484,0.0002866226610010132,16006,53,3,53,-3.2333333333333334
-3.5266165781379404,0.00029301777457589617,16007,54,3,53,-3.1999999999999997
-3.5144551762485547,0.00029957627775234296,16008,55,3,53,-3.1666666666666665
-3.502534742724487,0.00030634733421815966,16009,56,3,53,-3.1333333333333333
-3.490836016995052,0.00031338756716754165,16010,57,3,53,-3.0999999999999996
-3.479339738489558,0.00032075753574533554,16011,58,3,53,-3.0666666666666664
-3.4680315388766143,0.00032852512919481747,16012,59,3,53,-3.033333333333333
-3.456884100008431,0.000336758715247766,16013,60,3,53,-2.9999999999999996
-3.4458808293454957,0.0003455296865958551,16014,61,3,53,-2.966666666666667
-3.4350024663171213,0.00035491590769299696,16015,62,3,53,-2.9333333333333336
-3.4242333991494838,0.0003650048512881184,16016,63,3,53,-2.9000000000000004
-3.4135477624854818,0.0003758840912307628,16017,64,3,53,-2.8666666666666663
-3.4029287544373465,0.0003876450853491736,16018,65,3,53,-2.8333333333333335
-3.3923571144343883,0.0004003884935575974,16019,66,3,53,-2.8
-3.3818161800609263,0.0004142277783135287,16020,67,3,53,-2.7666666666666666
-3.3712811531494062,0.0004292787208403623,16021,68,3,53,-2.7333333333333334
-3.3607237760766937,0.0004476367949742051,16022,69,3,53,-2.7
-3.3500089059405975,0.00047525394660392147,16023,70,3,53,-2.666666666666666
-3.3389369828113677,0.0005139419663574047,16024,71,3,53,-2.6333333333333333
-3.3273058650862537,0.0005652296142447723,16025,72,3,53,-2.6
-3.3149218452021203,0.0006309921592308943,16026,73,3,53,-2.5666666666666664
-3.301587791334142,0.0007135745325263506,16027,74,3,53,-2.533333333333333
-3.287095999100791,0.0008160317970764884,16028,75,3,53,-2.5
-3.271247879236881,0.0009420486210138291,16029,76,3,53,-2.466666666666667
-3.2538532399842905,0.001096286582982465,16030,77,3,53,-2.433333333333333
-3.234714949518196,0.0012847885552573636,16031,78,3,53,-2.4
-3.213620208627171,0.0015154920330080759,16032,79,3,53,-2.3666666666666667
-3.1903700337582306,0.0017984690841725498,16033,80,3,53,-2.333333333333333
-3.16477972227095,0.0021465910803687687,16034,81,3,53,-2.3
-3.1366521423405045,0.0025767636666230377,16035,82,3,53,-2.2666666666666666
-3.105771373238253,0.0031113447716997456,16036,83,3,53,-2.233333333333333
-3.0719340904980483,0.00377953844644275,16037,84,3,53,-2.2
-3.0349630539098436,0.004619245007907243,16038,85,3,53,-2.1666666666666665
-2.9946611316488103,0.005680970236059011,16039,86,3,53,-2.133333333333333
-2.950829628161393,0.007018640232922363,16040,87,3,53,-2.0999999999999996
-2.903520982234786,0.008651502179039362,16041,88,3,53,-2.066666666666667
-2.853007373436245,0.010637428758072514,16042,89,3,53,-2.033333333333333
-2.7995355426376203,0.013048955515384559,16043,90,3,53,-1.9999999999999998
-2.743347309242858,0.01596808791992318,16044,91,3,53,-1.9666666666666668
-2.6846708464386806,0.019488164480024467,16045,92,3,53,-1.9333333333333336
-2.623782755082571,0.023708791300849373,16046,93,3,53,-1.8999999999999997
-2.560929776046384,0.028736786992366054,16047,94,3,53,-1.8666666666666667
-2.4963641587914513,0.03468038338050129,16048,95,3,53,-1.8333333333333335
-2.4303064638319234,0.041649782801986904,16049,96,3,53,-1.7999999999999996
-2.3630304746404707,0.04974303969403592,16050,97,3,53,-1.7666666666666666
-2.2947829320889412,0.05904357733366553,16051,98,3,53,-1.7333333333333334
-2.2258240457909992,0.06960603858716237,16052,99,3,53,-1.6999999999999997
-2.156371703398346,0.08145689764138586,16053,100,3,53,-1.6666666666666665
-2.0866944010937685,0.09457196925333985,16054,101,3,53,-1.6333333333333333
-2.017038879749119,0.10887317697675838,16055,102,3,53,-1.6
-1.9476708392253297,0.12421195652256184,16056,103,3,53,-1.5666666666666664
-1.8788104341217713,0.1403792030723906,16057,104,3,53,-1.5333333333333332
-1.8107127456055718,0.15716116811857872,16058,105,3,53,-1.5
-1.7435162352213769,0.17466854457971864,16059,106,3,53,-1.4666666666666663
-1.6772814539957512,0.1927964463801455,16060,107,3,53,-1.4333333333333333
-1.6120187984929146,0.2113764512834862,16061,108,3,53,-1.4
-1.5477713633623738,0.23021335116454628,16062,109,3,53,-1.3666666666666663
-1.4845753304103333,0.2490960310790523,16063,110,3,53,-1.3333333333333333
-1.4224854701738816,0.267794811445685,16064,111,3,53,-1.3000000000000003
-1.361516557566543,0.2860838056896877,16065,112,3,53,-1.2666666666666662
-1.3017085267681012,0.30373198468080764,16066,113,3,53,-1.2333333333333332
-1.2430975595847575,0.32051060583828417,16067,114,3,53,-1.2000000000000002
-1.185736846489902,0.3361938222970048,16068,115,3,53,-1.1666666666666667
-1.1296462651146066,0.3505759449403931,16069,116,3,53,-1.133333333333333
-1.0748622269848074,0.3634715036836529,16070,117,3,53,-1.1
-1.0214209139067054,0.3747125439304304,16071,118,3,53,-1.0666666666666669
-0.9693735741058667,0.3841515254944806,16072,119,3,53,-1.033333333333333
-0.9187459122991591,0.39166741766711344,16073,120,3,53,-0.9999999999999999
-0.8695704551745462,0.39717670174830977,16074,121,3,53,-0.9666666666666668
-0.8218833845382278,0.4006167864132788,16075,122,3,53,-0.9333333333333331
-0.7757319334246274,0.40205750945657104,16076,123,3,53,-0.9
-0.7310885946832132,0.4024215603124124,16077,124,3,53,-0.8666666666666669
-0.6878535829429652,0.4020604089187651,16078,125,3,53,-0.8333333333333328
-0.6459311995810536,0.40113338010796507,16079,126,3,53,-0.7999999999999997
-0.6052358235832992,0.3997954180572475,16080,127,3,53,-0.7666666666666666
-0.5656654466289656,0.3982026072262071,16081,128,3,53,-0.733333333333333
-0.5271181312525112,0.39648546798828466,16082,129,3,53,-0.6999999999999998
-0.4894981788311059,0.39477293230563537,16083,130,3,53,-0.6666666666666667
-0.4527098907419162,0.393183735085164,16084,131,3,53,-0.6333333333333336
-0.4166746971425468,0.39183916414960895,16085,132,3,53,-0.5999999999999995
-0.38126887840684404,0.39082424946125327,16086,133,3,53,-0.5666666666666664
-0.34640515720290205,0.39022543475308247,16087,134,3,53,-0.5333333333333333
-0.3119878349078884,0.39011818439560003,16088,135,3,53,-0.49999999999999967
-0.27793250528622576,0.3905808202842558,16089,136,3,53,-0.46666666666666656
-0.24412198346823086,0.3916554279381107,16090,137,3,53,-0.43333333333333346
-0.21046829375871,0.39338416187124026,16091,138,3,53,-0.3999999999999998
-0.17687573753483088,0.3957995891475826,16092,139,3,53,-0.3666666666666667
-0.14325503012226612,0.3989364390330434,16093,140,3,53,-0.33333333333333315
-0.10949476632296493,0.40269255562665823,16094,141,3,53,-0.2999999999999995
-0.0755607508780931,0.40585141950978204,16095,142,3,53,-0.2666666666666664
-0.04149205447377785,0.4079940748412949,16096,143,3,53,-0.23333333333333328
-0.007343096927133813,0.40909757765496313,16097,144,3,53,-0.20000000000000018
0.026853918159289527,0.4091589197936043,16098,145,3,53,-0.16666666666666652
0.06104389131470294,0.40817898786670415,16099,146,3,53,-0.13333333333333341
0.09517998469230123,0.40616585439509456,16100,147,3,53,-0.09999999999999987
0.1292058252681663,0.40313074167152196,16101,148,3,53,-0.06666666666666621
0.1630906011436333,0.3991002935057536,16102,149,3,53,-0.033333333333333104
0.1967797743508323,0.3941083224261097,16103,150,3,53,2.7755575615628914e-16
0.2302265070429561,0.3881930067030574,16104,151,3,53,0.03333333333333338
0.26337294184162363,0.3813954024049999,16105,152,3,53,0.06666666666666676
0.2961887208473776,0.37376513240634585,16106,153,3,53,0.09999999999999987
0.3286203364476041,0.36536002309362825,16107,154,3,53,0.13333333333333325
0.3606209507954971,0.3562378592377856,16108,155,3,53,0.16666666666666707
0.39213169101054907,0.34645742702231097,16109,156,3,53,0.20000000000000018
0.4231217154878335,0.33607842343924876,16110,157,3,53,0.23333333333333356
0.4535390158223312,0.32516819503172417,16111,158,3,53,0.26666666666666694
0.4833369774394362,0.31381750409785053,16112,159,3,53,0.30000000000000004
0.5124842127733795,0.30272660510824745,16113,160,3,53,0.3333333333333334
0.5410330524957165,0.29219097054154064,16114,161,3,53,0.36666666666666653
0.569023725756886,0.28220850803318276,16115,162,3,53,0.40000000000000036
0.5964997942572495,0.27277377898975175,16116,163,3,53,0.43333333333333374
0.6234953517039961,0.2638837927212658,16117,164,3,53,0.46666666666666684
0.6500679791250263,0.2555220352812542,16118,165,3,53,0.5000000000000002
0.6762578116464905,0.24767342914964416,16119,166,3,53,0.5333333333333333
0.7021084109687511,0.2403219816362674,16120,167,3,53,0.5666666666666667
0.7276556795313994,0.2334544658665224,16121,168,3,53,0.6000000000000001
0.7529559197119473,0.22704838441267913,16122,169,3,53,0.6333333333333332
0.7780487365545324,0.22108163914734702,16123,170,3,53,0.666666666666667
0.8029776917595169,0.2155326494289948,16124,171,3,53,0.7000000000000004
0.8277800604411628,0.21038230858736157,16125,172,3,53,0.7333333333333335
0.852511738442055,0.20560535352910098,16126,173,3,53,0.7666666666666668
0.8772113646665863,0.2011757852100347,16127,174,3,53,0.8
0.9019225008151194,0.19706886207907803,16128,175,3,53,0.8333333333333334
0.926683358618861,0.19326175870516638,16129,176,3,53,0.8666666666666667
0.9515502431112847,0.1897230275800737,16130,177,3,53,0.9000000000000004
0.9765503688405106,0.18624385627129014,16131,178,3,53,0.9333333333333337
1.0016914809031272,0.18270655645743417,16132,179,3,53,0.9666666666666668
1.026971496324075,0.17911490374744313,16133,180,3,53,1.0000000000000002
1.052406413337696,0.17547025308111858,16134,181,3,53,1.0333333333333337
1.077992185467061,0.1717767153842597,16135,182,3,53,1.0666666666666667
1.1037320742355183,0.16803768630531823,16136,183,3,53,1.1
1.1296237836121152,0.16425757278724126,16137,184,3,53,1.1333333333333333
1.155683913053174,0.16043819756002384,16138,185,3,53,1.166666666666667
1.1819080279156777,0.15658435455948166,16139,186,3,53,1.2000000000000004
1.2082993897229746,0.15270000488587496,16140,187,3,53,1.2333333333333334
1.2348554567399879,0.14879012438011507,16141,188,3,53,1.2666666666666668
1.2615934949414827,0.1448569490596824,16142,189,3,53,1.3000000000000003
1.2885086488701236,0.1409058589130833,16143,190,3,53,1.3333333333333333
1.3156041800492588,0.1369412801761352,16144,191,3,53,1.3666666666666667
1.3428772683914572,0.13296863501396794,16145,192,3,53,1.4000000000000004
1.3703459116863865,0.12899046794871272,16146,193,3,53,1.4333333333333336
1.398004801014164,0.12501258402958934,16147,194,3,53,1.466666666666667
1.4258572024301184,0.121040364626697,16148,195,3,53,1.5
1.4539087865048628,0.11718181074567643,16149,196,3,53,1.5333333333333334
1.4822189897257934,0.11350944911270267,16150,197,3,53,1.5666666666666669
1.5108287019542956,0.10999648576106169,16151,198,3,53,1.6
1.5397879284674691,0.10661817147962556,16152,199,3,53,1.6333333333333333
1.5691399019025494,0.10335177773241078,16153,200,3,53,1.666666666666667
1.5989549189476782,0.10017462926427773,16154,201,3,53,1.7000000000000002
1.6292707572416425,0.09706505713375616,16155,202,3,53,1.7333333333333336
1.660137422061539,0.09400362791436877,16156,203,3,53,1.7666666666666668
1.6916049186844684,0.09097245900527647,16157,204,3,53,1.8000000000000003
1.7237249772593686,0.08795644882598258,16158,205,3,53,1.8333333333333335
1.7565548753519291,0.08493899149815529,16159,206,3,53,1.8666666666666667
1.7901369122116852,0.08190827456827547,16160,207,3,53,1.9
1.8245210931157354,0.07885382303491062,16161,208,3,53,1.9333333333333336
1.8597603990347193,0.07576779765750374,16162,209,3,53,1.966666666666667
1.895912290659013,0.07264264630853419,16163,210,3,53,2.0000000000000004
1.933017633291763,0.06947545119313375,16164,211,3,53,2.033333333333333
1.9711264322100703,0.06626500996276312,16165,212,3,53,2.066666666666667
2.010292406508796,0.06301222556283147,16166,213,3,53,2.1
2.0505497898022615,0.05961364753769969,16167,214,3,53,2.1333333333333333
2.0918041778333447,0.05599587535466532,16168,215,3,53,2.166666666666667
2.1339393140917395,0.052239208399739674,16169,216,3,53,2.2
2.176835957597648,0.048416655794653374,16170,217,3,53,2.2333333333333334
2.2203898126552875,0.04459489376973689,16171,218,3,53,2.266666666666667
2.2644725590995343,0.040832646355236195,16172,219,3,53,2.3000000000000003
2.308967912138636,0.037178036575500596,16173,220,3,53,2.3333333333333335
2.353750896253519,0.033669875863498115,16174,221,3,53,2.3666666666666667
2.3987224415319273,0.030337964406218783,16175,222,3,53,2.4
2.4437547365644865,0.027205585438909323,16176,223,3,53,2.4333333333333336
2.4887314965594465,0.02428727253417349,16177,224,3,53,2.466666666666667
2.5335231754828524,0.021591129164867388,16178,225,3,53,2.5000000000000004
2.578033601157176,0.019118485695804287,16179,226,3,53,2.5333333333333337
2.622136634953196,0.016867502143222284,16180,227,3,53,2.566666666666667
