variable,var_fqn,var_index,sample_size,mean,var,sd,rhat,ess_bulk,ess_tail,mcse_mean,mcse_sd,q_0.05,q_0.5,q_0.95,hdi_low,hdi_high,r,pdf_gaussian,model,job,run,fold,a,b,nparam,trafo_target_slope
pdf,pdf[87],"(87,)",40000,0.3686890765365347,8.850744820576874e-5,0.00940783972045489,1.0000380050373288,47015.31911543597,36312.48302164192,4.342370405541118e-5,3.947642398244312e-5,0.35326197704018025,0.3686719997575614,0.3841513881406709,0.35352359517469634,0.3843840946799373,-0.8072289156626508,0.28801354211718044,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[88],"(88,)",40000,0.3830272944500834,1.0274187350789e-4,0.01013616660813624,1.000150697812533,45591.41904079557,35708.18751076888,4.7488951465368675e-5,4.279470348028026e-5,0.3663948953284957,0.3829694390360664,0.3997232524674584,0.3664351133983057,0.3997539567290308,-0.7590361445783138,0.29909128476800173,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[89],"(89,)",40000,0.3965225728555243,1.2841776921618e-4,0.01133215642391954,1.0001556695623732,43356.331504171925,35002.9971912967,5.4439599965925545e-5,4.8891060345789926e-5,0.3779497661411935,0.39646794244641287,0.4151437503699786,0.37744019319681327,0.41460515815442833,-0.7108433734939763,0.3098745724459684,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[90],"(90,)",40000,0.4091407467155453,1.5327475697173e-4,0.01238041828743009,1.0001661123593364,41810.8658205497,34029.79895016822,6.055301268169043e-5,5.4676935111202125e-5,0.3889213175736326,0.4091083425532196,0.4295457369069499,0.3889015391570876,0.4294973075367635,-0.6626506024096394,0.32030185593875693,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[91],"(91,)",40000,0.42086924682674515,1.6573776750717e-4,0.0128739181101628,1.0001078161311343,41001.32129129113,33862.34260547829,6.357234357936044e-5,5.7585293052317335e-5,0.3998553124210517,0.4207796255718963,0.442187992645013,0.3998962885861063,0.442203154714728,-0.6144578313253019,0.3303119622875557,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[92],"(92,)",40000,0.43168402817344786,1.5957570676202e-4,0.0126323278441476,1.0000569961287096,40727.86115529409,34451.084760193444,6.259699299889915e-5,5.6513606357169694e-5,0.41115585641474545,0.43155947453555654,0.45276099818766985,0.4117461858054126,0.45327291168505046,-0.5662650602409645,0.339844684241823,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[93],"(93,)",40000,0.4415774841210181,1.3673101849335e-4,0.011693203944743,1.000041742956788,40699.55286693669,34876.926087520835,5.7963806586915904e-5,5.136940225392764e-5,0.4224474717224685,0.44146547068145847,0.46113139686229665,0.4220314979268845,0.4606231682176518,-0.518072289156627,0.3488413774521795,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[94],"(94,)",40000,0.45054750892224177,1.1148651598735e-4,0.0105587175351626,1.0000472037095047,40213.13204797272,33862.68518356263,5.268560830572487e-5,4.4927584536741336e-5,0.43326972914658274,0.4504285434401892,0.4680226399131244,0.4332318097030968,0.4679656064212324,-0.46987951807229,0.3572455572129456,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[95],"(95,)",40000,0.4581809798627902,1.0960119300024e-4,0.01046905884023233,1.000009118162611,38326.2990449329,31948.470968317957,5.352241392776042e-5,4.506789495299003e-5,0.44104435711260287,0.45812330947061847,0.4756092015516934,0.4406772839493857,0.4751671903889887,-0.4216867469879525,0.3650034863274757,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[96],"(96,)",40000,0.4638112943931421,1.3105629727163e-4,0.01144798223581933,1.0000661486327265,36341.21430690347,32776.9950906774,6.01146779510452e-5,5.022006323318664e-5,0.445115734267838,0.4636986721379084,0.4828663288041281,0.44538773189151354,0.4830733894916882,-0.3734939759036151,0.37206474558251224,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[97],"(97,)",40000,0.46737526437351073,1.5837207717384e-4,0.01258459682206183,1.0000710253160694,35564.06719577126,31925.07352306271,6.677487307951817e-5,5.55320083060543e-5,0.4469426777585062,0.46725810507063137,0.4883137131010334,0.446638788528059,0.4879969328143973,-0.3253012048192776,0.3783827783882981,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[98],"(98,)",40000,0.46883938282724685,1.7672637573061e-4,0.01329384728852465,1.00003085455551,35618.24760928973,31142.903814014804,7.046660509555805e-5,5.890658501979725e-5,0.4471962985121514,0.4687231688662381,0.4910566453999066,0.4468060761836838,0.49061207506138294,-0.2771084337349401,0.3839154013716386,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[99],"(99,)",40000,0.4682033002721634,1.7707005229131e-4,0.0133067671615352,1.0000325975025908,36238.336720962056,32381.628926147117,6.991453353663292e-5,5.8787677418336206e-5,0.4465699825171321,0.4681101404245907,0.4904829713472102,0.44691953683736113,0.49075863544869713,-0.22891566265060315,0.38862527309828615,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[100],"(100,)",40000,0.46550954051778926,1.5887150352774e-4,0.01260442396651832,1.0000366420873752,37398.89606714549,33510.23062956952,6.517517463120468e-5,5.540088798977469e-5,0.44497932969996495,0.4653776558218248,0.48653326130437735,0.44445204135703664,0.48599846032698535,-0.18072289156626564,0.3924803136440124,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[101],"(101,)",40000,0.46082089728967984,1.2984162829505e-4,0.01139480707581541,1.0000424568639483,39065.44312587022,34600.26389553459,5.765030614389372e-5,4.9953548516820615e-5,0.4422727762521486,0.4606899170224341,0.47982516245078033,0.44195636972749786,0.47946222210429823,-0.13253012048192825,0.39545406842189246,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[102],"(102,)",40000,0.4542336359725555,1.0648149584166e-4,0.0103189871519283,1.0000433205911374,40913.11950965058,34366.71495738356,5.103053437451481e-5,4.548477721897817e-5,0.43739993080560025,0.45411330556357565,0.4713858142418438,0.437399892270488,0.4713823270428057,-0.08433734939759074,0.39752601049451974,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[103],"(103,)",40000,0.4459989269988118,1.0895502885831e-4,0.01043815255963962,1.000027954783763,40375.21100614477,34762.722742386155,5.1948748752179424e-5,4.5637374269368464e-5,0.42898872642863733,0.4458509770035569,0.4633909440028504,0.42852815221676993,0.4628733551001688,-0.03614457831325379,0.398681776538649,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[104],"(104,)",40000,0.4365749698825477,1.3028735148039e-4,0.01141434849128047,1.0000130388950914,38599.01681351178,33872.0033071402,5.808785519338075e-5,5.0333268480111496e-05,0.41783789973573887,0.436501473478456,0.4554956134557162,0.4180580510658663,0.45566371814603335,0.01204819277108371,0.39891333266778184,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[105],"(105,)",40000,0.4261085008702742,1.5108685103699e-4,0.01229173913801423,1.000003530315048,37437.49187959169,33338.05305920858,6.351685657806899e-5,5.524418410836447e-5,0.4060394801466983,0.4260282161111352,0.4463533873835124,0.405964519144985,0.4462555645212016,0.06024096385542066,0.3982190674346176,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[106],"(106,)",40000,0.4147385248871892,1.5922234623356e-4,0.01261833373443452,1.0000009543692634,36928.97544324798,32228.62480691239,6.565093411402984e-5,5.7469564693823035e-5,0.39415016909222944,0.4146566117978835,0.4355602396066071,0.39425550386625086,0.43565631385784886,0.1084337349397586,0.39660381050726246,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[107],"(107,)",40000,0.4025949081317584,1.5054275385003e-4,0.01226958653948995,1.0000001178023068,37183.53972840499,32064.20350879098,6.360150920161962e-5,5.6100277290146866e-5,0.3825209674118007,0.40250723660106025,0.42275491412580424,0.38240851277111976,0.4226007171710945,0.1566265060240961,0.3940787767163999,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[108],"(108,)",40000,0.3898112978097141,1.2860290851712e-4,0.01134032224044488,1.000000287032199,38188.27117805075,31561.5777020438,5.8012477776632743e-5,5.158594319905055e-5,0.3712075191941963,0.3897346481636469,0.4084577597982942,0.37062253158578184,0.4077727957167451,0.20481927710843303,0.3906614363802368,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[109],"(109,)",40000,0.37652115768689254,1.0226779541598e-4,0.01011275409648564,0.9999985244421706,39829.65183967701,33311.271790226536,5.068946217802965e-5,4.547680366794698e-5,0.3598943048550065,0.3764829167628617,0.3931517029622402,0.3601666428193653,0.39338827908019947,0.25301204819277057,0.3863753140047759,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[110],"(110,)",40000,0.36284021284033385,8.462682862375235e-5,0.00919928413648324,0.999987993424682,39658.701818635745,35249.90170529636,4.621290575049167e-5,4.051774175926703e-5,0.34772937338574067,0.3627890389170145,0.3780425625225342,0.3474996309671198,0.3777761818052703,0.3012048192771075,0.38124971860410817,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[111],"(111,)",40000,0.3488969808646009,8.857904491139926e-5,0.00941164411308668,1.0000107558287077,37253.864646676906,35302.346605254905,4.877985742263661e-5,4.024189445382207e-5,0.3334582348315003,0.3488309100206999,0.36445931651297664,0.333148986498924,0.36412340020587175,0.34939759036144546,0.3753194099653715,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[112],"(112,)",40000,0.33483068937543453,1.0549768836572e-4,0.01027120676287478,0.9999854304988496,34493.08142251953,34460.28383499533,5.5303585867792765e-5,4.357312314822098e-5,0.31809633124148445,0.33480440331413047,0.3518128872515373,0.3173823200700839,0.3510668168797453,0.3975903614457824,0.3686242061738869,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[113],"(113,)",40000,0.32073636196132677,1.1933437363802e-4,0.01092402735432415,0.9999635241959176,33681.75869220616,33807.564274342076,5.9533866970698785e-5,4.660211733433154e-5,0.30304805878244734,0.32068881169298386,0.33879167915791875,0.3029880790505461,0.3386871382078289,0.4457831325301199,0.36120853859608215,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[114],"(114,)",40000,0.30670202192858176,1.2204866322543e-4,0.0110475636782703,0.9999430614949923,33951.161319756124,33657.14983150949,5.997066726135078e-5,4.754946353445569e-5,0.2888824548881943,0.30663453334594826,0.3249932691262592,0.2884864572967079,0.324568214995885,0.49397590361445687,0.3531209612742322,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[115],"(115,)",40000,0.2927981825173572,1.124143553617e-4,0.01060256362214845,0.9999362446533772,35181.233108821696,32966.797434351975,5.653092557153414e-5,4.590976178122061e-5,0.27562974514074695,0.29271435816968716,0.3103802051502646,0.27553244751891226,0.3102716567598627,0.5421686746987944,0.3444136223039129,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[116],"(116,)",40000,0.27909296687099333,9.439210456866684e-5,0.00971555992049181,0.9999485647810944,37625.81334405764,33060.08790820334,5.008853187127029e-5,4.222096505604468e-5,0.2632379498084737,0.279065303939648,0.2951919803809835,0.2631553410901072,0.2950710514893173,0.5903614457831318,0.3351417052320116,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[117],"(117,)",40000,0.2656513131262339,7.465817998636083e-5,0.00864049651272198,0.9999794017207572,41535.72555001422,35804.38481463344,4.239141015967449e-5,3.746272032091938e-5,0.251495985887037,0.265635717615308,0.27988357138379416,0.25163577737996284,0.2800075422008247,0.6385542168674693,0.3253628488233304,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[118],"(118,)",40000,0.252514863023445,6.153864560337917e-5,0.00784465713740117,0.9999840857891,44629.74602781456,35523.19113792578,3.712549210618166e-5,3.330595360340593e-5,0.239612011073418,0.2524907285056486,0.26551114323395464,0.2394009476529089,0.2652240504937643,0.6867469879518068,0.3151365536942251,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[119],"(119,)",40000,0.23978102047861136,6.259307798822215e-5,0.00791157872919319,1.000002688729088,40942.013216133586,35477.67856394096,3.910702531524002e-5,3.3440875702480404e-5,0.22680057526788663,0.23975831211910983,0.2528574653095874,0.2263789459046179,0.2523960947187632,0.7349397590361437,0.3045235843029766,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[120],"(120,)",40000,0.2278777689172462,7.231296149460215e-5,0.00850370281081142,1.000021197221638,35605.71699640045,33505.94352555924,4.5048899869674374e-5,3.6487124094393986e-5,0.21402643137734104,0.2278010416757399,0.2420556398930143,0.2137203603699648,0.24167310133413816,0.7831325301204812,0.29358537462298345,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[121],"(121,)",40000,0.21683758480975007,7.982454594916202e-5,0.00893445834671369,1.0000264920364828,32504.963083687708,31944.23933332,4.9531529376208624e-5,3.877097822041361e-5,0.20231263010080547,0.2167562469336552,0.2317649527974431,0.20195417486364609,0.2313726666060577,0.8313253012048186,0.2823834455140866,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[122],"(122,)",40000,0.20660899059006055,8.031894075740932e-5,0.00896208350538028,1.0000253860187078,30773.4773764791,32277.69113425395,5.105440589241198e-5,3.902564383710884e-5,0.19196132557300769,0.2065378851766277,0.22160533589678305,0.19171970313395711,0.22132582763921765,0.8795180722891561,0.2709788413602135,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[123],"(123,)",40000,0.1971286590784381,7.358860678130711e-5,0.00857838019566089,1.0000221199087598,29760.47268928367,31976.60099028352,4.9683737595566925e-5,3.7146824649485254e-5,0.18312196603426104,0.1970019964586634,0.21149598581154533,0.1829021751000974,0.2112070675680322,0.9277108433734932,0.2594315929716523,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[124],"(124,)",40000,0.18832965238656132,6.246792832814525e-5,0.00790366549951003,1.0000188779606949,29257.593087079847,30204.147991350204,4.617955091178458e-5,3.3818845898975994e-5,0.17542946688340733,0.1882330952860916,0.20145401329783255,0.17561068922164424,0.20161601301558843,0.9759036144578306,0.24780021307356573,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[125],"(125,)",40000,0.180158383746662,5.109476716686872e-5,0.0071480603779535,1.0000171912578175,29042.655547796996,31542.25976885195,4.192350610784614e-5,3.0158496593929177e-5,0.16851053886811457,0.18007734499493677,0.1919757593463831,0.16859958453076343,0.19205078803915063,1.024096385542168,0.2361412299366011,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[126],"(126,)",40000,0.17254054305937935,4.415134100714852e-5,0.006644647545743,1.0000467747808963,28881.60126939833,32369.81278893659,3.9086310897874846e-5,2.7780849629570825e-5,0.16170128261558736,0.1724503308111474,0.1835395837400508,0.1615008580039802,0.1832877532820664,1.0722891566265056,0.22450876386978116,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[127],"(127,)",40000,0.16535148804537192,4.553886720374723e-5,0.0067482491954393,1.0001189272611457,29208.12571728798,32450.217905671187,3.946634763687304e-5,2.835876983392924e-5,0.15439442549272592,0.1652667394964796,0.17652223726072985,0.15426028154353294,0.17635522792047498,1.1204819277108429,0.2129541504102031,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[128],"(128,)",40000,0.1575279609912287,5.1476210558176885e-5,0.00717469236679712,1.0001037716699113,29760.41697228005,32023.99641477576,4.15534320972502e-5,3.069244684791188e-5,0.145916109250478,0.15741684520554416,0.1694882276858388,0.14602756874751932,0.16957947405586662,1.16867469879518,0.20152561312864856,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[129],"(129,)",40000,0.148878251081147,5.494549128683911e-5,0.00741252259941506,1.0000656871491411,30129.765090409,31309.79947708108,4.26643002804416e-5,3.2219320566841075e-5,0.1369185744956096,0.1487659350254949,0.16119887598720076,0.1366946266762631,0.16092628263895303,1.2168674698795172,0.19026798804501585,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[130],"(130,)",40000,0.13960986430919564,5.346999195267659e-5,0.00731231782355475,1.0000632552699564,30553.241307147047,30048.368807484283,4.182556338106459e-5,3.207331903302409e-5,0.12783346253667585,0.13952971047893764,0.15179439847821713,0.1277021578808239,0.1516046881720289,1.2650602409638545,0.1792225007317807,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[131],"(131,)",40000,0.1299157255107341,4.751629399406701e-5,0.00689320636526043,1.0000679441459714,31056.97794502421,30264.23168867811,3.91141145878932e-5,3.030491040719152e-5,0.11871415127905878,0.129846171930479,0.1413850252527218,0.118193934083915,0.1407922527982603,1.313253012048192,0.16842659629560305,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[132],"(132,)",40000,0.1199838129619836,3.9102637183990696e-5,0.00625321015031405,1.000075253822814,31692.38165768068,31000.90773015868,3.5158016452657465e-5,2.741095763844788e-5,0.1098358069783817,0.11991553520822212,0.130333394497792,0.1093813739392786,0.12986385645237422,1.3614457831325293,0.15791382158326664,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[133],"(133,)",40000,0.10995890177742249,3.0596866468101705e-5,0.00553144343441218,0.9999714902773056,32093.371075459716,31157.170810849413,3.090067799822937e-5,2.4095128763691308e-5,0.1010208621384322,0.10990325095188463,0.11909748721710378,0.1007921749608139,0.11883119354571804,1.4096385542168666,0.14771375817304697,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[134],"(134,)",40000,0.09996858771628885,2.432780198066306e-5,0.00493232216918796,0.9999641276362352,31912.33665804486,32404.333946723047,2.76394055172631e-5,2.1299991980305743e-5,0.0920108855993873,0.0999048447041403,0.108179242314046,0.09171082227110204,0.1078319324222557,1.457831325301204,0.1378520039988926,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[135],"(135,)",40000,0.09012566136520168,2.2149776615575943e-5,0.004706354918148,1.0000037685423098,30070.956204030328,31685.70394682287,2.7165888244260898e-5,2.0309797435581443e-5,0.08256375505425634,0.09007185610539911,0.0980123822288136,0.08237073465375275,0.0978076609452706,1.5060240963855414,0.12835020082267,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[136],"(136,)",40000,0.0812672746654659,2.338891952732023e-5,0.00483620921045814,1.000074141888318,28177.67427749023,30731.24388115409,2.880314179416115e-5,2.130485240287435e-5,0.07350632570535384,0.08116407461145576,0.08945219372044329,0.07336117035281067,0.0892227627914349,1.5542168674698789,0.11922610422693376,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
pdf,pdf[137],"(137,)",40000,0.07374934563073678,2.4731673712843737e-5,0.00497309498329196,1.0000879968271088,27284.154353872033,28511.027703858057,3.0078927012611597e-5,2.235092726472633e-5,0.06574568550717191,0.07366934615167359,0.08212928096583519,0.06545056582016842,0.08180642045687159,1.602409638554216,0.11049369235252174,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
